"m_nmes_starch","m_starch_fiber","m_intrinsic_sugar_starch","m_intrinsic_sugar_fiber","m_nmes_fiber","m_nmes_intrinsic_sugar"
0.898487545785889,-0.833360890290482,6.53415291399468,2.57064938449877,-4.64437294793824,-4.85774942100871
0.237342211968286,-1.25622233740419,5.61113651896934,3.82752060387778,-4.0631177718456,-6.04933600956371
-0.579568300823917,-1.32415324809724,7.6303369722886,5.94319528555776,-2.70123699641,-4.8894276895393
0.320527612698191,-1.46557406562942,6.14096790674501,2.2003955767816,-3.68575880435725,-5.78547676717847
0.613358485210256,-1.25600340504409,5.22612746551342,5.75737723777195,-1.96932123071685,-6.46328600390387
0.378116253140663,-2.15069204811717,7.67658448475377,4.68159218615916,-3.71544968180505,-5.99305615132117
0.362164315409027,-1.33365518794504,4.98824779106142,5.07401047102586,-3.17726359476514,-6.2449325652766
0.959186465147449,-2.44007553153779,4.2694950824448,3.80336762892697,-3.92280195543461,-4.37463817053312
0.26960718066989,-1.084082681215,7.02001005465,3.7868263322479,-3.88790949880174,-6.01037829127313
1.81344749408216,-2.08709541609236,5.95186504867522,6.70674099209917,-3.34744507848384,-6.76204980074334
1.35497735026693,-2.21403882725231,6.67512642968838,1.76414761660913,-4.91768384544464,-7.84786788127366
1.115173861671,-2.48678603474249,3.56039889270427,4.72916069778043,-3.37382613398766,-5.62220951677059
-0.951993120181614,-1.44193087914515,5.79677549708363,4.78493597503293,-3.31504155235595,-6.12571066548418
0.0722679420754273,-1.4750582242143,5.66241685243924,3.08540939998175,-3.19490126282666,-4.42752173911998
-0.51349214779543,-1.97126431456324,4.36064219132714,6.16222586126588,-1.1522182663143,-5.42019554811265
-0.73035351964606,-1.01324586178142,6.75598679617071,4.49039547243247,-2.69438184897986,-4.75669463916369
-0.853741773239974,-2.62059035977123,5.17713536558022,6.23155760284888,-5.48202649194054,-5.9511431047974
-0.483053082471389,-1.90229691165239,4.39864329060145,6.02896005601104,-4.82411887111821,-7.59769542544716
0.369061989247452,-1.21532108796338,7.96328413097347,5.71915398655265,-4.10078331992171,-4.71881301488447
1.14849115128948,-1.80598133102691,5.95440922727395,6.48579794224521,-2.36664324379133,-3.49207445443776
-0.290869336475388,-1.99616726171541,7.12323308636005,2.52420319488309,-2.51701459828992,-8.542254151028
-0.140467940923733,-1.4640951836625,5.38369156535583,6.35959161143568,-3.23249606322379,-6.94342355873224
0.20476687109929,-2.20903660981925,5.36707129832487,5.31232772292707,-2.62767593984263,-6.3462109399059
-0.302473941543348,-1.18708141777226,7.48008446551921,7.42887519671896,-3.04021655013057,-5.49280786243713
-0.0358699157558158,-2.36218788643054,5.61590853054962,4.95147982056558,-2.99780603030373,-5.1977711247467
0.646645310704797,-1.73123919858323,7.72040033735916,8.1906463337237,-1.87760686158388,-4.17934008443331
-0.0690796151594451,-1.69981765346322,4.53869792513522,4.3513104053334,-3.39595068997442,-6.03519146481115
0.609581499768459,-1.18814677605449,7.32853418459733,4.74477201714958,-2.56936740820245,-6.51737924973344
-0.0393978608407211,-2.19119390896149,5.55955260044167,5.47498682133358,-3.37259862910712,-6.24014547170427
0.491514905933993,-1.50855910299029,9.029130269226,5.2526292931698,-3.61994809508718,-5.40332831806655
-0.416919456421821,-1.22792665448326,6.53067205776582,3.0744006780789,-3.13637655560421,-4.85426526492439
0.68869860867262,-1.77081589623993,3.66227116249732,5.20854411798493,-4.52691363181416,-5.06266916877863
-0.385783490475378,-1.68016704583818,6.32013562902715,3.62047779164404,-4.05613279778414,-5.35569766246633
0.404888784959885,-0.341595012103414,8.47714539044177,4.59998639248627,-3.24698826381967,-5.6629860642103
-0.545697357611007,-0.991183854956737,6.94238665649809,3.89827976472436,-3.81004784313848,-7.41466667517035
0.591097692024793,-1.79452813797865,8.33938184706004,4.66543727733594,-4.68165281852118,-3.32939361260321
