"m_nmes_starch","m_starch_fiber","m_intrinsic_sugar_starch","m_intrinsic_sugar_fiber","m_nmes_fiber","m_nmes_intrinsic_sugar"
0.0695893997192955,-0.00254600233683019,-0.0294501364054362,0.0075502782460372,0.0677882472661089,0.0280415965382589
0.0641001475702768,0.012369531951992,0.058980338404312,0.0567903558978937,0.0405546502211089,0.0876133038428873
0.0347788870009156,0.0296061883064252,0.0374405478799367,-0.0318526403511026,0.0654347528215452,0.0349508199058512
0.0326415142006735,-0.0257410243884139,0.0152919065199497,0.0219202674291531,0.0752246401867828,0.01494341140466
0.0133774590111964,0.0125506909575802,-0.0371044953289296,0.0267756238614462,0.0399132830001406,0.0738427589496444
0.0693969864668622,0.0149754580202967,-0.0355405327614072,-0.0278319034736395,0.081027239233831,0.0441489591789289
0.0458190077794155,0.0346297327439639,0.0195008887267329,0.0179207568354739,0.00504345459118538,0.0392039100697487
0.108157969561658,0.0208882480641864,-0.0159300884757359,0.000801437677617879,0.0682491102352324,0.0238671596012074
0.045253685579572,0.00209457953820048,-0.0308259495728126,0.048265403327007,0.0404627061261594,0.0467089414516146
0.0594838583939961,0.0379386243799208,-0.00567647516436368,0.00745691181618609,0.0705894801335528,0.0697185079830532
0.0568791257911197,0.00204319540345556,0.0292619281351684,-0.0277157094127506,0.0944969416927097,-0.0229888531348812
0.054992431607558,0.026802722258894,-0.0295743575237569,0.00348943272810789,0.0521957936939007,-0.0158627815798393
0.0334952247365792,0.00196109599638947,-0.0164348916108477,-0.008633901105357,0.0409587168937439,0.0710438096199211
0.0451110043032183,0.00706642620775566,-0.0479334414655791,-0.0159253901722862,0.0624990886501189,0.0788888820531835
0.0454544187073459,-0.00487433959635773,0.0696520677282839,0.00152077368021578,0.0691414290055886,-0.0439790513676474
0.0258800534257559,0.00650728497535826,0.0461213122024075,0.0914842291977783,0.0555421552090716,0.0557959549442113
0.0677245692547803,-0.0188346863355986,0.0384913353917329,0.00168261627622723,0.044566360269958,0.0121460742304699
0.0569681720531057,-0.0308842100702549,-0.00155617618547916,0.0289854800905222,0.0178846361325046,0.0232581086300973
0.0724604722242988,0.0194685611412029,0.0184509917076619,0.00142704333246116,0.0516504268465527,0.0703366382820538
0.0385873189815034,0.0322470836699304,0.0089597964826821,-0.041433054313708,0.0577748016141697,0.0324872143610886
0.0627911323325145,0.00383008319147079,-0.0123493693549282,-0.00951291309729096,0.0318182857903374,0.0222515826807263
0.0472939318747571,0.0239222858782898,0.041905591046773,0.02582177083557,0.0402797521985723,-0.0347381545378561
0.0934186228346791,0.0110050682786582,0.061972755888471,-0.065869438055868,0.0361186255799961,-0.0017841247384297
0.0723501720068395,-0.00294454737680463,0.0443749774784112,0.0337435962101277,0.0741281433652192,0.0557459777766561
0.0740910030856374,-0.010557449238321,-0.0217137430832989,-0.0156029598075091,0.0912815216606339,0.0521330474815868
0.0339817176089927,-0.00257414857178951,0.0171901996758526,0.0151429849235461,0.016803225737014,0.00198964392880333
0.0601356915692522,0.00544813652297863,0.109292764127781,0.0130092387621262,0.0655932451758005,0.0459710097731562
0.0439290026810242,-0.00170655555035427,0.0794441043354796,0.0198599142697055,0.0326189611477237,-0.0335606153581764
0.0462972828503769,0.0168900315076412,0.0414123174763054,0.0444408699583613,0.0392294069065787,0.0266333561587612
0.085609457569861,-0.00728691991762829,0.0139699417313987,0.0650179050969844,0.0220698580864667,0.0145218843162106
0.0333276850198195,0.027487580710944,0.0606428956758464,0.0598988285885802,0.121840138595304,0.0273986137243825
0.0662445287407409,-0.00633146145369052,0.0287412061410109,0.081416970290468,0.10241668928465,0.057509467941311
0.0569100033245655,0.0727925328854204,0.0234076256166994,0.00434726497369863,0.0749283382708449,0.0548563568143486
0.0551385001769576,-0.00145395948484069,0.0150997845779352,-0.02392490434779,0.0549436394062831,0.0171519816645537
0.0126941328124862,-0.000131387676786349,-0.00287644843434186,0.00468250344538965,0.0392721952384906,0.0397834914542602
0.0294983671666033,0.00696939867588223,0.0476769701713614,-0.0585947086952368,0.0238520962049742,0.0569811217030137
0.0703092403817565,-0.000426156001886292,0.0626504821302616,0.0778788629540845,0.0383896153410871,0.00413587426896774
0.0907924691115453,-0.0140586309983703,0.0356376873536814,-0.0311723186323377,0.0397548065602609,0.0897959074323892
0.0204825849983089,0.00480302520051239,0.112792148995773,0.0338137681985948,0.0921793139525133,0.042167136433696
0.046265603950572,-0.010676950271189,0.0336275805440878,0.066249632225947,-0.00175306806662298,0.0390844343686972
0.0586229179877057,0.0375220110159785,0.033688756751313,-0.0408390189231256,0.00847930105020296,0.0446068929243609
0.0387587182259922,0.0301068020777263,-0.00978417976883293,0.0493516293994176,0.0830915740585246,0.00988001758640314
0.05244421100675,0.00200462099807848,0.0198816482892352,0.046670808900818,0.0854688237240163,0.0196312623210381
0.0476361239171701,0.013056037270335,0.0802031102932021,-0.0435595239546817,0.0660541788414701,0.0392994529781722
0.0246027700569027,0.0473131516405414,0.00552446206378695,-0.00807959406208761,0.046877677821514,0.00802968210756609
0.0275318443391884,0.0211526496866384,0.019315916796982,-0.0117676147533918,0.0463512156829001,0.027675000043667
0.0680676118954683,0.0255435237309533,0.0208037475875721,0.0157117671848771,0.0157605119365638,0.0720103499255691
0.0153693633201631,0.0202000299340523,-0.0463118199323823,-0.0197275320546861,0.0724496401178384,0.0578927102409197
0.0831305091128316,-0.0198085649709728,0.0905178785058143,-0.0137892377921222,0.0148621871129385,0.0482808339964078
0.028715679958867,0.0153099969520592,0.0640574313802975,0.0189931522757217,-0.0274363284208024,0.0434064002401204
0.0860827854691236,-0.00836978770103634,-0.0500078384111971,-0.0164621375211396,0.0389735789631916,0.0848503849578251
0.0768530849224047,-0.00386400143296932,0.00747317058059893,0.0288924112686947,0.0351437638327805,0.00969221508160814
0.0523201601260196,0.0260558053070243,0.0363327507811723,-0.0076528828686577,0.0310241402663548,0.0136477575644183
0.0654639802346358,-0.00902184121488875,-0.00437046563610814,0.0441663397359332,0.0402306270617666,0.118023287647898
0.0530654337709908,-0.0212815285020207,-0.016413026981979,0.037234559981952,0.034941847344555,-0.00321682142364275
0.0380508036802535,0.0195602148154793,0.0482678100330655,0.0550731070818789,0.0636515031051598,-0.00125277950291598
0.0847617328347644,-0.0144978341111736,0.0461638998010443,-0.0635012950116068,0.032477517823092,0.0496421077803096
0.0608126699613295,0.0128955615057635,0.0228991585709067,0.022885903641133,0.102962396605644,0.0270673421614139
0.0436180486514387,-0.000808824746344603,-0.0171329301446287,-0.0245973009314829,0.0343588409758906,0.0454398593090584
0.0386122794192321,-0.0310120903500197,0.0152726371908096,0.0269592917932654,0.0365595931702645,0.0476655278246848
0.0641990235557861,0.0119751883577345,0.0377421777981035,0.0552603039523894,0.0434547846339303,-0.0240045869497329
0.0583186997755601,0.0404657942319628,0.063736611088668,0.0761849110107014,0.061029224876553,0.0722443507050314
0.00580184478612493,-0.0164219230311587,0.0155168052006774,0.0701768937192985,0.00838395406032941,0.108896386519825
0.0416483000334896,-0.0240238449253813,-0.0308401684988126,0.00316289700176741,0.0404305948793218,0.0209077387088586
0.0718253333488523,0.000771250219346635,-0.00663264092011654,0.00249543304573295,0.0757362638203477,0.0457901737533476
0.0119050000688847,-0.000556942710773222,0.0254130361753563,-0.0197483938225441,0.0412147999935906,0.00120587457097187
0.0520139412743374,0.013150318952719,0.033905647822509,-0.0226474799037493,0.0207024059908829,-0.0108084298012853
0.0411768852462998,0.0396111708020363,-0.0396615073478164,0.000679693331929366,0.0671153939033623,0.027128562375373
0.0857913544024308,-0.0144274692550001,0.0654397454680205,-0.0202290496543253,-0.0118964069794276,0.0609294451491451
0.0182705463037359,-0.00864150908041475,0.0295242242410681,0.0165452193588302,0.0304918134761007,0.0567078494143917
0.0209572453600712,0.0101138547320658,-0.0473125093350932,-0.00198498222161291,0.0533646829898613,0.0259855574609533
0.0297666210454241,-0.0258516319196238,0.0272262426101741,0.0224431268404507,-0.00148528736490067,0.104508365182666
0.00634521098193878,0.0181975496680427,0.00734335919523347,0.0467163211990447,0.0754997131557802,-0.00438365501230728
0.0535304980906443,0.0511051789207061,0.0464925126646958,-0.0138489160694254,0.0351738510441207,0.0426516891586263
0.0122812097713521,-0.0190830982826624,-0.0455159037932174,-0.0127173927456575,0.00523343566953629,-0.0098134995574266
0.0570069834884787,-0.0125641359100891,-0.0168653627041831,0.0316954049865676,0.0267126255738527,0.0506174238343356
0.0749433821495074,-0.060233359260632,-0.0107670425884494,-0.00409926220233926,0.0611214531044863,0.0707797111138064
0.0740931731350089,-0.00707921586294911,0.0766408783171952,0.0681679202990522,0.0779612141267822,0.0624349132798647
0.0644850479749955,-0.00600205871323782,-0.000957324018027872,-0.0329750622121967,0.0537005867453984,0.0158171046094932
0.0237600800895646,0.0303291691878641,0.00818553390229557,0.0402594688245603,0.0617904046643927,0.0713030610270944
0.0198371432598131,0.0196728440974737,-0.00746694143372979,0.00128913530175105,0.0593539296292283,0.0388815320171129
0.0522336538905131,-0.00546509846782353,0.0969052073797397,0.0861198672048683,0.0283067726704847,0.0289423302485309
0.0986029498263754,0.029471447815081,0.0666036955108194,0.0155735024668608,0.0397201970172944,0.0219465742540043
0.0713813459310585,0.00569489194666432,0.00518562544554542,-0.0165076186367621,0.0196743357992821,0.053181199885905
0.0908262949207748,-0.00664751478526244,0.045489087162479,0.00796776337202348,0.0407350513797094,0.042783429270468
0.0796902046917657,0.040852618186498,0.0222865853894084,-0.00233876270780692,0.0461069139106361,0.0648105132019595
0.0456142276864646,0.0109947547578621,0.0240008023462556,-0.00782605351685201,0.0188101857569592,-0.0157277782524126
0.006437786430601,0.00740128808567046,0.075729903761865,-0.0388831142787062,0.0039186482219287,-0.00939679148738773
0.0384652129206512,-0.0179493687750425,0.0563985752355485,-0.0260377989762238,0.0363518045103056,0.00430108928986048
0.065280450440634,-0.0199450383488569,-0.0277101744272913,-0.0529357852011225,0.0268795853358841,0.0122878429482157
0.0549654272049308,-0.0300730109195205,0.0485649998026826,-0.0413960967965273,0.0387698182747767,-0.0355730812576222
0.0129855896357973,0.032827110739402,0.0629900994371468,0.0130984238183185,0.0910434989609339,0.0432414833032401
0.0659154987291616,0.012335458453771,0.0960819089475471,0.056336608849654,0.0552612686894762,0.035074689348505
0.09730611775633,-0.0337021319138532,0.0422753472938817,0.0290718284134967,0.0154018416509584,0.00237100429545533
0.0808024182422603,0.00293104207610687,-0.0211416088932741,0.0128063427064377,0.0407813001212008,-0.00713989956530506
0.0338489180527913,0.00941579783221184,0.0356419589338353,-0.0283594400168153,0.0572628598944116,0.011866242031582
0.0233577304551671,-0.00877501844829827,0.0432372972894317,0.00459791677007543,0.0433990204692473,0.0860961501237563
0.0806247881658667,-0.0109301987960993,0.00533207806812363,-0.017706005142595,0.0372294453219268,0.0228448349260534
0.077828301287702,-0.00526506312533251,0.0472269801978598,-0.0309307520419067,0.0493960754496225,0.105696044525251
0.0313128396942092,0.0174077202304894,0.0887152827104588,0.0373443079428203,0.0738295232277217,0.00662534781768263
0.0569043584692426,-0.0288600240539217,-0.00509888048385778,-0.0232329288724719,0.0947322556074131,0.000192305285384636
0.0346523886015233,0.0261682339913697,0.0105440715332435,0.0736676035080277,0.0804293971220945,0.0476705151534837
0.0371329405152815,-0.0219537283594405,0.0307924418127744,0.05938506593645,0.0391294039129757,0.00921824417512526
0.0348875948562675,0.0499809097018115,0.0264319939513762,0.0496623821318796,0.101485405815046,0.0203499782232506
0.0362576573863518,-0.0163233530636551,0.0892751581684429,-0.0170857133889169,0.0397254693368974,0.0716070098501228
0.0229508282156585,-0.00942512891259522,0.0475477940664551,0.00625167770501898,0.0195361844776733,-0.0106511064757042
0.0620245812801891,0.0366482764784645,-0.0222294091314741,0.0348891824205494,0.0420556170398919,0.0111963535377834
0.050363339411791,0.00704301853981758,0.0268438570096982,0.0424155304542564,0.0472211358788927,0.075287196141992
0.0384404444909088,0.0178787209092989,0.0423126635121821,0.0358850321342183,0.0234108228896101,0.0690749383337848
0.0677425053948731,0.019748305998047,0.0740715688268338,0.00544802313991352,0.0553792967674964,0.0579251683994401
0.0413235424968019,-0.0120600974598881,0.0450705908917479,-0.0337799770187595,0.0625615514239706,0.00157924656470356
0.0814404999584959,0.0346776460189251,0.00763967035071988,-0.0219225936665733,0.0955137147119102,0.00676435776519331
0.0467209995415224,0.0203321175469256,-0.000152723692852887,0.0343980375626503,0.0807713177869506,0.0111525581325044
0.066200881132439,0.0195449500673105,0.119315755754209,-0.0342818685615361,0.0256501743333515,0.106477866696571
0.0554165119390268,-0.00191119492420518,-0.00484453632920187,0.0190676228997719,0.0139191078454164,0.0179255914573659
0.0638064359446214,0.017979393648221,0.0336754435007693,-0.0169920215425211,0.093669061461036,0.0904905843598515
0.0723549020936792,0.0127982401302809,0.056924715419886,-0.0248225395378796,0.0562911825326873,-0.0247211117011132
0.0503913667881407,-0.020878099269435,0.0392446636522827,0.00504718485372084,0.0869435273690834,-0.00180502041958404
0.0946422031505232,0.0228543573817745,0.0758387572400572,0.0297221647014933,0.0842062794433628,0.0360247093431335
0.0310783787859302,-0.0118988665683586,-0.00245873182210115,-0.00916716472082461,0.0421191396360746,0.0331449668416725
-0.00423743859478124,-0.00332692251972457,-0.0328100628501813,0.00630847389457527,0.0358417016874342,0.0106828275869303
0.00936984623695941,-0.037141923755389,0.03426675094026,0.0364882146438279,0.00314407376959333,0.0238858271493412
0.0553011463230207,0.0680713639384062,0.0669722590459907,-0.0174132173921703,0.0485821572054122,-0.0122755981252718
0.0891972865400037,0.00737506786499875,-0.00509251322913467,0.00118913829692701,0.117992892684006,-0.0408813742880938
0.0546414089656689,-0.00499673925673665,-0.000888978139873922,0.0131953802006745,0.0305182427114559,0.0545744766998017
0.088313160870726,0.0258714608851426,-0.0140546166875108,0.0490335331857126,0.0389903116883505,-0.0378722822170753
