"m_nmes_starch","m_starch_fiber","m_intrinsic_sugar_starch","m_intrinsic_sugar_fiber","m_nmes_fiber","m_nmes_intrinsic_sugar"
-0.186482213037426,-1.23174227894007,3.61156226985804,1.07272801206819,-3.12637163559753,-2.79857344186975
-0.376419752243468,-1.20122799516878,4.06417550119169,2.74837739138616,-2.42568742931937,-2.87824086927681
0.485935178720586,-2.11699285263286,4.16170388816336,3.01158391160445,-2.70111328503518,-3.23155092424133
0.247515395554522,-1.67482950001452,2.18902186173712,2.93297478157844,-3.24574604586379,-2.64746555250957
-0.150612281022332,-1.88496012366224,4.25702616958361,2.64415025000645,-2.53054970678121,-4.00702401306842
-0.251947321071245,-2.03172434098015,3.83102884649259,2.8508080834127,-2.08130420332465,-3.16044009729486
0.101910700263181,-1.43582455456708,2.62439185224105,3.26972065075178,-3.25013903234833,-3.15815034758813
0.0130208534442688,-1.5361210953874,3.72840003474175,3.17666046887148,-3.2357094196764,-2.76499082634458
-0.370489300457376,-1.50111559983566,4.7808485530572,2.70029616303288,-2.21931304136068,-3.18389164756957
0.0850854146206061,-1.7844535034412,3.27719456007788,1.70129308183892,-1.66900802508306,-2.76043250866609
-0.646759789086051,-2.23059691914822,2.60438938349557,2.68772447969853,-2.24291813197949,-2.67611874202006
0.0834302066050175,-2.43260346509011,3.80588290420295,2.44441380054626,-2.23821994177149,-3.29537485750406
-0.193246542475197,-1.42107051342752,3.1566390439625,2.60758601582953,-2.36609868151067,-3.32831735133217
0.127975890434995,-1.61646553843167,3.84542993225752,2.6559455399024,-3.56441826939434,-3.33760388573937
-0.560211850954999,-1.57696739359889,4.24094054864657,2.19818826926726,-2.0751893487787,-2.86935336047078
0.013891500653425,-1.47164347815407,4.37260114739231,2.72312267236358,-2.2871766342181,-4.09789565083211
-0.662320626960728,-2.01063186568076,4.14774473913563,2.89527210668561,-3.49052103310462,-2.48188577676873
0.833582494940436,-2.12598634356137,3.62703622363179,4.02135672655573,-2.39290412105107,-4.4689958697848
-0.516259038392062,-1.44421684081938,2.94397220861139,3.48943258991094,-2.25058316119804,-3.24827712255993
-0.453001382400405,-1.95248676534657,3.71862835012173,2.88600873797244,-1.85824661190669,-3.01878961217189
-0.49437008019379,-2.14264239363855,3.80957422867931,3.90457123164541,-2.37720955347253,-2.88582307357967
0.147660445119822,-1.79665198133348,2.99968273505104,1.5096504537152,-2.86181140554967,-3.41584417078369
0.224836453842299,-1.38557448459068,3.546773771029,3.88634874568092,-2.71339918270087,-3.78951618875105
-0.409959829655422,-1.8263287713974,3.37369737262244,1.45454333625719,-1.68098624188334,-3.67889223437532
0.0668355944906046,-1.69636243468263,4.64375181163285,2.82975836833797,-3.09185521938632,-2.87167193867321
-0.539365653309434,-1.43983285323991,3.33492963794199,2.24618497573805,-2.71318634034276,-2.71826961365681
-0.358569026166102,-1.43630708693597,4.0755346905775,1.31898266040792,-2.06186928937471,-3.05268550886526
-0.210543189250439,-1.52834177317705,3.15876371872813,2.80738892515839,-2.29266518125023,-3.30111895570802
-0.221227123777756,-1.47894145477926,4.0524875280745,3.5384929561916,-2.11454979701572,-1.50719288465546
-0.419174884221878,-2.16714390135324,3.60319935648295,3.20490016954039,-2.864986177549,-2.37862255926999
-0.187269400835712,-2.37584621382475,2.25675978960104,1.71887425563415,-2.16897654111777,-3.56890587256864
-0.232198744724044,-1.33143740408023,4.2643216104645,2.34061445048786,-1.61386710053284,-3.6421304216146
-0.414686586366426,-1.37005062681865,4.79533108765874,2.84892843870171,-3.04906493762128,-2.33875685635041
0.25325813440288,-2.15569415018939,3.6590394992902,1.56117830466367,-1.40206736483427,-2.50423393629667
-0.678074477934496,-1.2818166793006,3.21382056438777,1.45080239113843,-2.48001854050386,-2.77262741375462
-0.498306728438182,-1.80706500013145,3.21161294693828,1.23465576406524,-2.3977652373054,-4.43212793541055
0.152840540346947,-1.8510305142107,2.33475641642143,2.32282479586617,-3.02517371057236,-3.07689564073849
-1.04794348037487,-1.96820803538331,3.3313738799259,4.29579793235415,-2.12871451298705,-3.21922958592151
-0.24837725104415,-1.9436916096,4.81938944038219,2.53387484812895,-2.52724179435142,-3.17654316430838
